file,system_id,regime,num_atoms,iterations,wall_time_s,rmse_ang,pdf_mse,adf_mse,macewall_best_loss
GeO2_mp-470_MRO_cell047_idx00005_seed001303005.npz,GeO2_mp-470,MRO,10104,12,0.7216569459997118,0.1768543652352677,9302.298828125,1635.049560546875,-57555.34385256724
GeO2_mp-470_crystalline_30_cell047_idx00006_seed001303006.npz,GeO2_mp-470,crystalline_30,11253,12,0.8812733921222389,0.16953883720248603,28772.220703125,1320.655517578125,-69039.9508590253
GeO2_mp-470_nanocrystalline_cell047_idx00007_seed001303007.npz,GeO2_mp-470,nanocrystalline,11022,12,0.8471488680224866,0.17173872009097604,15835.5048828125,1507.5313720703125,-66047.89217060445
GeO2_mp-470_amorphous_cell047_idx00008_seed001303008.npz,GeO2_mp-470,amorphous,10563,12,0.7869252690579742,0.1772144080629624,12230.0361328125,4039.181884765625,-56397.12897790598
GeO2_mp-470_SRO_cell047_idx00009_seed001303009.npz,GeO2_mp-470,SRO,10563,12,0.7879279779735953,0.1760354623637073,12110.357421875,3493.564697265625,-59563.13535266087
GeO2_mp-470_LRO_cell047_idx00010_seed001303010.npz,GeO2_mp-470,LRO,10563,12,0.7827266899403185,0.17348777735762386,11967.9462890625,1497.9915771484375,-62126.2888138947
GeO2_mp-470_MRO_cell047_idx00011_seed001303011.npz,GeO2_mp-470,MRO,10104,12,0.7191685731522739,0.17679549039255557,9182.3212890625,1618.7906494140625,-57525.06637833573
Hf3N4_mp-11660_crystalline_30_cell050_idx00000_seed001067000.npz,Hf3N4_mp-11660,crystalline_30,11326,12,0.7776615950278938,0.16708438206032633,16659.5390625,4981.880859375,-113321.75492022382
Hf3N4_mp-11660_nanocrystalline_cell050_idx00001_seed001067001.npz,Hf3N4_mp-11660,nanocrystalline,11095,12,0.7495855558663607,0.1678943517696941,12179.4140625,4058.342041015625,-110130.09766544112
Hf3N4_mp-11660_amorphous_cell050_idx00002_seed001067002.npz,Hf3N4_mp-11660,amorphous,10633,12,0.6901875049807131,0.16660632944727805,9371.2216796875,2284.053955078125,-100030.28258989507
Hf3N4_mp-11660_SRO_cell050_idx00003_seed001067003.npz,Hf3N4_mp-11660,SRO,10633,12,0.6941180760040879,0.16801801734944055,9438.87890625,2684.574951171875,-101966.68303168195
Hf3N4_mp-11660_LRO_cell050_idx00004_seed001067004.npz,Hf3N4_mp-11660,LRO,10633,12,0.6931437200400978,0.17078102113510066,9502.068359375,2558.492431640625,-105505.08576609474
Hf3N4_mp-11660_MRO_cell050_idx00005_seed001067005.npz,Hf3N4_mp-11660,MRO,10171,12,0.6343368799425662,0.17174485235308584,8340.693359375,2240.890869140625,-99222.65467931808
Hf3N4_mp-11660_crystalline_30_cell050_idx00006_seed001067006.npz,Hf3N4_mp-11660,crystalline_30,11326,12,0.7866877450142056,0.16703662273394929,17324.943359375,5146.14013671875,-113196.03660650825
Hf3N4_mp-11660_nanocrystalline_cell050_idx00007_seed001067007.npz,Hf3N4_mp-11660,nanocrystalline,11095,12,0.7486495671328157,0.16805479189255917,12387.16796875,4047.84814453125,-109957.13912359181
Hf3N4_mp-11660_amorphous_cell050_idx00008_seed001067008.npz,Hf3N4_mp-11660,amorphous,10633,12,0.6887770059984177,0.16716594757416897,9202.541015625,2062.49755859375,-100219.44582658786
Hf3N4_mp-11660_SRO_cell050_idx00009_seed001067009.npz,Hf3N4_mp-11660,SRO,10633,12,0.6900291969068348,0.168394804842872,8854.494140625,2483.0068359375,-101947.98623247561
Hf3N4_mp-11660_LRO_cell050_idx00010_seed001067010.npz,Hf3N4_mp-11660,LRO,10633,12,0.6939524849876761,0.17024411485287122,9955.6015625,2470.20361328125,-105479.04605017787
Hf3N4_mp-11660_MRO_cell050_idx00011_seed001067011.npz,Hf3N4_mp-11660,MRO,10171,12,0.6342607529368252,0.17190471667772525,8994.130859375,2311.72314453125,-99273.3450391546
Hf3N4_mp-754434_crystalline_30_cell050_idx00000_seed001450000.npz,Hf3N4_mp-754434,crystalline_30,10129,12,0.605418988969177,0.1711514669541614,16896.091796875,2661.859375,-102079.52900451527
Hf3N4_mp-754434_nanocrystalline_cell050_idx00001_seed001450001.npz,Hf3N4_mp-754434,nanocrystalline,9919,12,0.5938560490030795,0.17242127765077606,9246.638671875,2618.763916015625,-99153.20083856837
Hf3N4_mp-754434_amorphous_cell050_idx00002_seed001450002.npz,Hf3N4_mp-754434,amorphous,9506,12,0.5587285680230707,0.1753647074807331,7712.638671875,2385.5009765625,-91952.33277713976
Hf3N4_mp-754434_SRO_cell050_idx00003_seed001450003.npz,Hf3N4_mp-754434,SRO,9506,12,0.5558556830510497,0.17595092638016044,7417.41015625,2108.795654296875,-93084.16439717314
Hf3N4_mp-754434_LRO_cell050_idx00004_seed001450004.npz,Hf3N4_mp-754434,LRO,9506,12,0.5440999490674585,0.17563419883214884,7476.31494140625,2395.961181640625,-94073.08112208304
Hf3N4_mp-754434_MRO_cell050_idx00005_seed001450005.npz,Hf3N4_mp-754434,MRO,9093,12,0.5061590299010277,0.17811559383866055,6016.56982421875,2168.829345703125,-88808.81451739336
Hf3N4_mp-754434_crystalline_30_cell050_idx00006_seed001450006.npz,Hf3N4_mp-754434,crystalline_30,10129,12,0.6051963670179248,0.1707112182561888,17078.599609375,2630.6337890625,-102076.9619447736
Hf3N4_mp-754434_nanocrystalline_cell050_idx00007_seed001450007.npz,Hf3N4_mp-754434,nanocrystalline,9919,12,0.5918790651485324,0.17251794857914807,10180.568359375,2257.543701171875,-99134.82313789877
Hf3N4_mp-754434_amorphous_cell050_idx00008_seed001450008.npz,Hf3N4_mp-754434,amorphous,9506,12,0.5560388169251382,0.17542312871359428,7387.8525390625,2546.92822265625,-91802.11605636725
Hf3N4_mp-754434_SRO_cell050_idx00009_seed001450009.npz,Hf3N4_mp-754434,SRO,9506,12,0.5547008600551635,0.17571984754434342,7240.8310546875,2333.485107421875,-93105.69595868212
Hf3N4_mp-754434_LRO_cell050_idx00010_seed001450010.npz,Hf3N4_mp-754434,LRO,9506,12,0.5443864339031279,0.1755263607875333,7282.96875,2546.661376953125,-94271.03842378726
Hf3N4_mp-754434_MRO_cell050_idx00011_seed001450011.npz,Hf3N4_mp-754434,MRO,9093,12,0.5059319911524653,0.17805000284579264,5880.0263671875,1740.7027587890625,-88797.15481905006
Hf3N4_mp-776470_crystalline_30_cell050_idx00000_seed001471000.npz,Hf3N4_mp-776470,crystalline_30,10227,12,0.6274356341455132,0.168318439649526,35963.328125,11189.4736328125,-105838.72784671481
Hf3N4_mp-776470_nanocrystalline_cell050_idx00001_seed001471001.npz,Hf3N4_mp-776470,nanocrystalline,10017,12,0.607017460046336,0.1699979786239152,18169.3671875,5777.84375,-101733.95862335648
Hf3N4_mp-776470_amorphous_cell050_idx00002_seed001471002.npz,Hf3N4_mp-776470,amorphous,9597,12,0.567837764043361,0.17420049455195832,8860.98046875,3362.253662109375,-91634.36131267391
Hf3N4_mp-776470_SRO_cell050_idx00003_seed001471003.npz,Hf3N4_mp-776470,SRO,9597,12,0.5670588668435812,0.1735164239923822,10636.380859375,3621.77685546875,-93686.60064338073
Hf3N4_mp-776470_LRO_cell050_idx00004_seed001471004.npz,Hf3N4_mp-776470,LRO,9597,12,0.5612402758561075,0.17165046689584518,12938.2802734375,5770.92041015625,-96044.61059091084
Hf3N4_mp-776470_MRO_cell050_idx00005_seed001471005.npz,Hf3N4_mp-776470,MRO,9177,12,0.5201523499563336,0.17360613652570817,9496.009765625,3778.99072265625,-89754.25288195368
Hf3N4_mp-776470_crystalline_30_cell050_idx00006_seed001471006.npz,Hf3N4_mp-776470,crystalline_30,10227,12,0.6317481740843505,0.16834313209245377,29678.466796875,9073.04296875,-105304.16878528394
Hf3N4_mp-776470_nanocrystalline_cell050_idx00007_seed001471007.npz,Hf3N4_mp-776470,nanocrystalline,10017,12,0.6072902870364487,0.16986859389612458,19152.802734375,5884.4814453125,-101587.53238687251
Hf3N4_mp-776470_amorphous_cell050_idx00008_seed001471008.npz,Hf3N4_mp-776470,amorphous,9597,12,0.5653693799395114,0.17434744903093816,9155.8349609375,3474.625,-91752.21091854876
Hf3N4_mp-776470_SRO_cell050_idx00009_seed001471009.npz,Hf3N4_mp-776470,SRO,9597,12,0.5650118901394308,0.17359601408145153,11088.6865234375,3467.7099609375,-93707.0958864527
Hf3N4_mp-776470_LRO_cell050_idx00010_seed001471010.npz,Hf3N4_mp-776470,LRO,9597,12,0.5605630159843713,0.1717561624740283,13568.5712890625,5039.24169921875,-96059.49354494862
Hf3N4_mp-776470_MRO_cell050_idx00011_seed001471011.npz,Hf3N4_mp-776470,MRO,9177,12,0.5199783029966056,0.17391372739153704,9374.865234375,3839.872802734375,-89841.81582670254
K2O_mp-776016_crystalline_30_cell050_idx00000_seed001468000.npz,K2O_mp-776016,crystalline_30,5508,12,0.2175070138182491,0.20419633563513576,2356.34716796875,0.0,-17898.247257682484
K2O_mp-776016_nanocrystalline_cell050_idx00001_seed001468001.npz,K2O_mp-776016,nanocrystalline,5394,12,0.2110552580561489,0.20113388057189452,2348.607666015625,0.0,-17200.090170721745
K2O_mp-776016_amorphous_cell050_idx00002_seed001468002.npz,K2O_mp-776016,amorphous,5172,12,0.19708060403354466,0.19602154898865326,2366.035400390625,0.0,-15595.330398543809
K2O_mp-776016_SRO_cell050_idx00003_seed001468003.npz,K2O_mp-776016,SRO,5172,12,0.19509550696238875,0.19853979326283552,2317.615234375,0.0,-15955.765690538288
K2O_mp-776016_LRO_cell050_idx00004_seed001468004.npz,K2O_mp-776016,LRO,5172,12,0.19908223510719836,0.20118931375447446,2012.246826171875,0.0,-16412.94146266838
K2O_mp-776016_MRO_cell050_idx00005_seed001468005.npz,K2O_mp-776016,MRO,4947,12,0.18448683992028236,0.20001520920724108,1866.5540771484375,0.0,-15368.84740211105
K2O_mp-776016_crystalline_30_cell050_idx00006_seed001468006.npz,K2O_mp-776016,crystalline_30,5508,12,0.21765166497789323,0.20254657352911887,2383.54833984375,0.0,-17863.344003542024
K2O_mp-776016_nanocrystalline_cell050_idx00007_seed001468007.npz,K2O_mp-776016,nanocrystalline,5394,12,0.2101642380002886,0.20079738017545043,2405.112548828125,0.0,-17245.067844256024
K2O_mp-776016_amorphous_cell050_idx00008_seed001468008.npz,K2O_mp-776016,amorphous,5172,12,0.19544927217066288,0.19570100183325728,2420.79443359375,0.0,-15634.628826698116
K2O_mp-776016_SRO_cell050_idx00009_seed001468009.npz,K2O_mp-776016,SRO,5172,12,0.1958040080498904,0.19795599764693692,2255.42333984375,0.0,-15924.041429087383
K2O_mp-776016_LRO_cell050_idx00010_seed001468010.npz,K2O_mp-776016,LRO,5172,12,0.19872037786990404,0.200704891139899,2027.6685791015625,0.0,-16401.920341375942
K2O_mp-776016_MRO_cell050_idx00011_seed001468011.npz,K2O_mp-776016,MRO,4947,12,0.18473732681013644,0.19899334719978642,1907.618408203125,0.0,-15344.646154585456
K2O_mp-998929_crystalline_30_cell050_idx00000_seed001513000.npz,K2O_mp-998929,crystalline_30,6276,12,0.2599842599593103,0.20144623847870338,3220.625,0.0,-20028.604177937887
K2O_mp-998929_nanocrystalline_cell050_idx00001_seed001513001.npz,K2O_mp-998929,nanocrystalline,6150,12,0.2600109209306538,0.2004866464812638,2771.1953125,0.0,-19353.66505635338
K2O_mp-998929_amorphous_cell050_idx00002_seed001513002.npz,K2O_mp-998929,amorphous,5892,12,0.23874485702253878,0.19351773147635123,2777.342529296875,0.0,-17483.569775532433
K2O_mp-998929_SRO_cell050_idx00003_seed001513003.npz,K2O_mp-998929,SRO,5892,12,0.23900339705869555,0.19734273041084882,2828.628662109375,0.0,-17876.950982266768
K2O_mp-998929_LRO_cell050_idx00004_seed001513004.npz,K2O_mp-998929,LRO,5892,12,0.23654692783020437,0.20138224469095073,2411.06787109375,0.0,-18471.458038452292
K2O_mp-998929_MRO_cell050_idx00005_seed001513005.npz,K2O_mp-998929,MRO,5637,12,0.22340196720324457,0.19990075597137674,2183.5869140625,0.0,-17388.606115859347
K2O_mp-998929_crystalline_30_cell050_idx00006_seed001513006.npz,K2O_mp-998929,crystalline_30,6276,12,0.261566940927878,0.20182722072738532,3016.9150390625,0.0,-20033.32172710544
K2O_mp-998929_nanocrystalline_cell050_idx00007_seed001513007.npz,K2O_mp-998929,nanocrystalline,6150,12,0.25977838202379644,0.20046623281825854,2801.6767578125,0.0,-19385.00577406054
K2O_mp-998929_amorphous_cell050_idx00008_seed001513008.npz,K2O_mp-998929,amorphous,5892,12,0.23954038601368666,0.19362109097748706,2815.9453125,0.0007294050883501768,-17458.70977284921
K2O_mp-998929_SRO_cell050_idx00009_seed001513009.npz,K2O_mp-998929,SRO,5892,12,0.23755757114849985,0.1971312695839245,2800.328125,0.0,-17936.307230374525
K2O_mp-998929_LRO_cell050_idx00010_seed001513010.npz,K2O_mp-998929,LRO,5892,12,0.2363345460034907,0.2016361782695033,2414.450439453125,0.0,-18497.041614019985
K2O_mp-998929_MRO_cell050_idx00011_seed001513011.npz,K2O_mp-998929,MRO,5637,12,0.22264943202026188,0.20033291523205937,2195.171630859375,0.0,-17376.758235702917
MoN_mp-1065394_crystalline_30_cell050_idx00000_seed001033000.npz,MoN_mp-1065394,crystalline_30,12032,12,0.8728413588833064,0.16629115463324146,196088.40625,3662.487548828125,-116641.0916905577
MoN_mp-1065394_nanocrystalline_cell050_idx00001_seed001033001.npz,MoN_mp-1065394,nanocrystalline,11788,12,0.8346420989837497,0.16696167065577144,111234.59375,1195.995849609375,-113539.18684743208
MoN_mp-1065394_amorphous_cell050_idx00002_seed001033002.npz,MoN_mp-1065394,amorphous,11296,12,0.7639434221200645,0.16921139852842326,5135.8955078125,2218.676025390625,-106546.66600080072
MoN_mp-1065394_SRO_cell050_idx00003_seed001033003.npz,MoN_mp-1065394,SRO,11296,12,0.7670151209458709,0.16947648928760584,6438.70263671875,1153.6868896484375,-107300.89887323407
MoN_mp-1065394_LRO_cell050_idx00004_seed001033004.npz,MoN_mp-1065394,LRO,11296,12,0.7830824330449104,0.16812879964084992,65309.765625,13854.5771484375,-108731.25986772821
MoN_mp-1065394_MRO_cell050_idx00005_seed001033005.npz,MoN_mp-1065394,MRO,10804,12,0.7131016631610692,0.17145558980321635,10079.84765625,5741.0732421875,-102999.8684079953
MoN_mp-1065394_crystalline_30_cell050_idx00006_seed001033006.npz,MoN_mp-1065394,crystalline_30,12032,12,0.8752935309894383,0.16599306297116667,220642.40625,2756.59619140625,-116697.04121653273
MoN_mp-1065394_nanocrystalline_cell050_idx00007_seed001033007.npz,MoN_mp-1065394,nanocrystalline,11788,12,0.8384803719818592,0.16689833913446747,114335.1015625,1212.570556640625,-113559.7675441182
MoN_mp-1065394_amorphous_cell050_idx00008_seed001033008.npz,MoN_mp-1065394,amorphous,11296,12,0.7659887669142336,0.16909199707284372,5253.56982421875,2245.86669921875,-106575.09294441795
MoN_mp-1065394_SRO_cell050_idx00009_seed001033009.npz,MoN_mp-1065394,SRO,11296,12,0.766934396000579,0.16948874252463642,6884.57373046875,1103.4278564453125,-107273.07998370743
MoN_mp-1065394_LRO_cell050_idx00010_seed001033010.npz,MoN_mp-1065394,LRO,11296,12,0.782712547108531,0.16864990394825766,69368.6796875,13042.7138671875,-108675.68833723961
MoN_mp-1065394_MRO_cell050_idx00011_seed001033011.npz,MoN_mp-1065394,MRO,10804,12,0.7104337539058179,0.1711161591870858,10236.556640625,7742.2490234375,-102960.6094675489
MoN_mp-1078389_crystalline_30_cell050_idx00000_seed001046000.npz,MoN_mp-1078389,crystalline_30,12228,12,0.8982058588881046,0.16455569483567423,140899.421875,28507.830078125,-118631.16316458203
MoN_mp-1078389_nanocrystalline_cell050_idx00001_seed001046001.npz,MoN_mp-1078389,nanocrystalline,11978,12,0.8580157288815826,0.1661632628265138,85679.5625,19870.251953125,-115371.79270221438
MoN_mp-1078389_amorphous_cell050_idx00002_seed001046002.npz,MoN_mp-1078389,amorphous,11478,12,0.787601982941851,0.16745360960903943,6267.18994140625,1620.79296875,-107703.91172501784
MoN_mp-1078389_SRO_cell050_idx00003_seed001046003.npz,MoN_mp-1078389,SRO,11478,12,0.7870831580366939,0.16756284261812246,9031.3134765625,4521.3056640625,-108688.44428526891
MoN_mp-1078389_LRO_cell050_idx00004_seed001046004.npz,MoN_mp-1078389,LRO,11478,12,0.7976813139393926,0.16704636671824372,52485.265625,39066.5625,-110352.51366225934
MoN_mp-1078389_MRO_cell050_idx00005_seed001046005.npz,MoN_mp-1078389,MRO,10980,12,0.7288386248983443,0.16943287834185605,14708.224609375,21283.830078125,-104479.06327107626
MoN_mp-1078389_crystalline_30_cell050_idx00006_seed001046006.npz,MoN_mp-1078389,crystalline_30,12228,12,0.8982062002178282,0.16515899533773554,167093.03125,29480.275390625,-118727.90367984577
MoN_mp-1078389_nanocrystalline_cell050_idx00007_seed001046007.npz,MoN_mp-1078389,nanocrystalline,11978,12,0.8607778411824256,0.1655413824174312,94094.296875,25757.375,-115469.8143482353
MoN_mp-1078389_amorphous_cell050_idx00008_seed001046008.npz,MoN_mp-1078389,amorphous,11478,12,0.7873705858364701,0.16708745765698702,6190.94482421875,1892.4969482421875,-107653.45344182578
MoN_mp-1078389_SRO_cell050_idx00009_seed001046009.npz,MoN_mp-1078389,SRO,11478,12,0.7894847230054438,0.1677108346904798,8331.8564453125,4736.353515625,-108693.27082129702
MoN_mp-1078389_LRO_cell050_idx00010_seed001046010.npz,MoN_mp-1078389,LRO,11478,12,0.7993366199079901,0.1672838086496378,52094.48828125,43667.3203125,-110431.0422493724
MoN_mp-1078389_MRO_cell050_idx00011_seed001046011.npz,MoN_mp-1078389,MRO,10980,12,0.726910328026861,0.16925523979136442,13973.3359375,20868.00390625,-104526.50463323908
MoN_mp-13036_crystalline_30_cell050_idx00000_seed001152000.npz,MoN_mp-13036,crystalline_30,11894,12,0.8573592170141637,0.16712249705170032,218479.359375,13252.3232421875,-115448.00764495492
MoN_mp-13036_nanocrystalline_cell050_idx00001_seed001152001.npz,MoN_mp-13036,nanocrystalline,11652,12,0.819011467974633,0.16806861727297653,117008.8671875,5020.58642578125,-112506.48155103884
MoN_mp-13036_amorphous_cell050_idx00002_seed001152002.npz,MoN_mp-13036,amorphous,11166,12,0.74796884204261,0.1696119719026369,5199.80322265625,2089.916259765625,-105312.49239001183
MoN_mp-13036_SRO_cell050_idx00003_seed001152003.npz,MoN_mp-13036,SRO,11166,12,0.7516805091872811,0.1703242963563701,5995.939453125,2190.003173828125,-106026.93390832875
MoN_mp-13036_LRO_cell050_idx00004_seed001152004.npz,MoN_mp-13036,LRO,11166,12,0.7609542240388691,0.16989786696290254,48453.10546875,3862.865234375,-107447.24035330175
MoN_mp-13036_MRO_cell050_idx00005_seed001152005.npz,MoN_mp-13036,MRO,10680,12,0.7002932839095592,0.17265316047504706,10410.314453125,2668.605712890625,-101771.36471149018
MoN_mp-13036_crystalline_30_cell050_idx00006_seed001152006.npz,MoN_mp-13036,crystalline_30,11894,12,0.8594792459625751,0.16770863489043178,226719.3125,15501.4150390625,-115494.44527167083
MoN_mp-13036_nanocrystalline_cell050_idx00007_seed001152007.npz,MoN_mp-13036,nanocrystalline,11652,12,0.8184463940560818,0.1680145090270534,105674.2109375,3776.113525390625,-112493.3028002578
MoN_mp-13036_amorphous_cell050_idx00008_seed001152008.npz,MoN_mp-13036,amorphous,11166,12,0.7481015590019524,0.16939828906148396,5236.84912109375,2230.237548828125,-105287.68757251266
MoN_mp-13036_SRO_cell050_idx00009_seed001152009.npz,MoN_mp-13036,SRO,11166,12,0.7497293869964778,0.17039510787216283,5814.58984375,2324.24169921875,-106005.37346729224
MoN_mp-13036_LRO_cell050_idx00010_seed001152010.npz,MoN_mp-13036,LRO,11166,12,0.761965308804065,0.16983097667094593,50654.05078125,3737.1025390625,-107487.92780941006
MoN_mp-13036_MRO_cell050_idx00011_seed001152011.npz,MoN_mp-13036,MRO,10680,12,0.697483419906348,0.17271902999633607,9154.3779296875,2421.45068359375,-101751.70439508015
MoN_mp-2811_crystalline_30_cell050_idx00000_seed001275000.npz,MoN_mp-2811,crystalline_30,12158,12,0.8894146371167153,0.16124803107553828,134871.4375,21936.861328125,-117449.74127724666
MoN_mp-2811_nanocrystalline_cell050_idx00001_seed001275001.npz,MoN_mp-2811,nanocrystalline,11910,12,0.8528829899150878,0.16275249921438315,54582.3203125,22549.6171875,-114428.83455204066
MoN_mp-2811_amorphous_cell050_idx00002_seed001275002.npz,MoN_mp-2811,amorphous,11414,12,0.7810804040636867,0.16546483252014496,7498.45947265625,3679.90869140625,-106189.21554411136
MoN_mp-2811_SRO_cell050_idx00003_seed001275003.npz,MoN_mp-2811,SRO,11414,12,0.782247130991891,0.16579458150197346,8502.67578125,11846.3076171875,-107614.61367154981
MoN_mp-2811_LRO_cell050_idx00004_seed001275004.npz,MoN_mp-2811,LRO,11414,12,0.7872455171309412,0.16344651999068333,33022.234375,35218.1640625,-109490.2528518392
MoN_mp-2811_MRO_cell050_idx00005_seed001275005.npz,MoN_mp-2811,MRO,10918,12,0.7227708529680967,0.16698617599313098,10882.4345703125,26509.16796875,-103617.09312947959
MoN_mp-2811_crystalline_30_cell050_idx00006_seed001275006.npz,MoN_mp-2811,crystalline_30,12158,12,0.8867483211215585,0.16131134267886996,136949.265625,23885.50390625,-117515.92717103749
MoN_mp-2811_nanocrystalline_cell050_idx00007_seed001275007.npz,MoN_mp-2811,nanocrystalline,11910,12,0.8533050459809601,0.16241099539810258,59863.73046875,26188.533203125,-114505.40210725748
MoN_mp-2811_amorphous_cell050_idx00008_seed001275008.npz,MoN_mp-2811,amorphous,11414,12,0.7793154208920896,0.16527491779670928,7436.80859375,3605.926025390625,-106079.76228410556
MoN_mp-2811_SRO_cell050_idx00009_seed001275009.npz,MoN_mp-2811,SRO,11414,12,0.7823281069286168,0.16554610349210497,8140.0869140625,10781.388671875,-107558.89245440201
MoN_mp-2811_LRO_cell050_idx00010_seed001275010.npz,MoN_mp-2811,LRO,11414,12,0.7896440550684929,0.16380443212821483,31450.615234375,33336.28515625,-109455.50237483997
MoN_mp-2811_MRO_cell050_idx00011_seed001275011.npz,MoN_mp-2811,MRO,10918,12,0.7276989531237632,0.16665454371653646,9833.23828125,24927.908203125,-103554.36205162555
Nb4C3_mp-1220501_crystalline_30_cell050_idx00000_seed001125000.npz,Nb4C3_mp-1220501,crystalline_30,9660,12,0.567610434954986,0.17878643146890708,51809.859375,3351.43701171875,-94543.64458481933
Nb4C3_mp-1220501_nanocrystalline_cell050_idx00001_seed001125001.npz,Nb4C3_mp-1220501,nanocrystalline,9464,12,0.5547561571002007,0.18060170024811895,28467.640625,1724.7127685546875,-91538.32475106262
Nb4C3_mp-1220501_amorphous_cell050_idx00002_seed001125002.npz,Nb4C3_mp-1220501,amorphous,9072,12,0.5086941588670015,0.18215372737271102,5878.68017578125,730.1142578125,-84437.06567857637
Nb4C3_mp-1220501_SRO_cell050_idx00003_seed001125003.npz,Nb4C3_mp-1220501,SRO,9072,12,0.5077126622200012,0.18318591273563858,7007.29638671875,887.3422241210938,-85571.03004021556
Nb4C3_mp-1220501_LRO_cell050_idx00004_seed001125004.npz,Nb4C3_mp-1220501,LRO,9072,12,0.5079190609976649,0.18311078296644664,18396.119140625,1481.5006103515625,-86901.42752191797
Nb4C3_mp-1220501_MRO_cell050_idx00005_seed001125005.npz,Nb4C3_mp-1220501,MRO,8673,12,0.46833885298110545,0.18565902680541596,7796.7314453125,1181.16015625,-81606.04995422185
Nb4C3_mp-1220501_crystalline_30_cell050_idx00006_seed001125006.npz,Nb4C3_mp-1220501,crystalline_30,9660,12,0.5709587840829045,0.1801519853472509,57115.94921875,3378.228759765625,-94480.25835089761
Nb4C3_mp-1220501_nanocrystalline_cell050_idx00007_seed001125007.npz,Nb4C3_mp-1220501,nanocrystalline,9464,12,0.5554218289908022,0.18035342315560307,27549.224609375,1942.9847412109375,-91474.85454391083
Nb4C3_mp-1220501_amorphous_cell050_idx00008_seed001125008.npz,Nb4C3_mp-1220501,amorphous,9072,12,0.5085416380316019,0.18224805449983036,5910.017578125,762.7985229492188,-84405.52287233285
Nb4C3_mp-1220501_SRO_cell050_idx00009_seed001125009.npz,Nb4C3_mp-1220501,SRO,9072,12,0.5092870690859854,0.18326276306383202,7030.2275390625,823.42578125,-85491.63334800818
Nb4C3_mp-1220501_LRO_cell050_idx00010_seed001125010.npz,Nb4C3_mp-1220501,LRO,9072,12,0.5085320088546723,0.1828780089330914,18941.87890625,1552.497314453125,-86947.05485786214
Nb4C3_mp-1220501_MRO_cell050_idx00011_seed001125011.npz,Nb4C3_mp-1220501,MRO,8673,12,0.46759935002774,0.18542666202817437,7226.17919921875,1017.7432861328125,-81652.91021610168
Nb4C3_mp-1220515_crystalline_30_cell050_idx00000_seed001126000.npz,Nb4C3_mp-1220515,crystalline_30,9646,12,0.5711516279261559,0.1737297929174344,41050.3515625,2026.4613037109375,-94418.31352380657
Nb4C3_mp-1220515_nanocrystalline_cell050_idx00001_seed001126001.npz,Nb4C3_mp-1220515,nanocrystalline,9443,12,0.5552167620044202,0.17526540911398783,31772.689453125,1185.7294921875,-91532.60904290939
Nb4C3_mp-1220515_amorphous_cell050_idx00002_seed001126002.npz,Nb4C3_mp-1220515,amorphous,9051,12,0.5041279920842499,0.1787242975898109,6243.62548828125,637.47705078125,-85130.17772388205
Nb4C3_mp-1220515_SRO_cell050_idx00003_seed001126003.npz,Nb4C3_mp-1220515,SRO,9051,12,0.5048702179919928,0.17870196586331422,7637.1201171875,1119.4771728515625,-85892.36675454628
Nb4C3_mp-1220515_LRO_cell050_idx00004_seed001126004.npz,Nb4C3_mp-1220515,LRO,9051,12,0.5078839359339327,0.17850091069013302,19529.072265625,804.5746459960938,-86855.72312652113
Nb4C3_mp-1220515_MRO_cell050_idx00005_seed001126005.npz,Nb4C3_mp-1220515,MRO,8659,12,0.4677033817861229,0.1828871285735268,8690.4951171875,503.951171875,-82101.86582216086
Nb4C3_mp-1220515_crystalline_30_cell050_idx00006_seed001126006.npz,Nb4C3_mp-1220515,crystalline_30,9646,12,0.5710733870510012,0.17427604505595914,40308.18359375,1727.052001953125,-94316.08245489953
Nb4C3_mp-1220515_nanocrystalline_cell050_idx00007_seed001126007.npz,Nb4C3_mp-1220515,nanocrystalline,9443,12,0.5549866270739585,0.1754106142757995,29575.7109375,959.3798828125,-91416.43116542461
Nb4C3_mp-1220515_amorphous_cell050_idx00008_seed001126008.npz,Nb4C3_mp-1220515,amorphous,9051,12,0.5045699770562351,0.17821646104064287,6081.52001953125,645.7522583007812,-85093.45493208917
Nb4C3_mp-1220515_SRO_cell050_idx00009_seed001126009.npz,Nb4C3_mp-1220515,SRO,9051,12,0.5055578169412911,0.1783384637724248,7797.2451171875,1118.7435302734375,-85936.13173003535
Nb4C3_mp-1220515_LRO_cell050_idx00010_seed001126010.npz,Nb4C3_mp-1220515,LRO,9051,12,0.5092447081115097,0.1785280125203191,20502.306640625,698.6397705078125,-86833.55982738618
Nb4C3_mp-1220515_MRO_cell050_idx00011_seed001126011.npz,Nb4C3_mp-1220515,MRO,8659,12,0.46827891399152577,0.18197169606630062,8999.7265625,459.8864440917969,-82111.59448581267
NdS2_mp-13568_crystalline_30_cell050_idx00000_seed001157000.npz,NdS2_mp-13568,crystalline_30,5529,12,0.2117006229236722,0.22526543238399657,8403.6064453125,3.95695161819458,-32146.972502214412
NdS2_mp-13568_nanocrystalline_cell050_idx00001_seed001157001.npz,NdS2_mp-13568,nanocrystalline,5418,12,0.20592601597309113,0.22797824514121365,5436.1875,14.613274574279785,-30777.56249644443
